"module name","license","repository"
"spdx-ranges@2.1.1","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-ranges.js"
"spdx-satisfies@4.0.1","MIT","https://github.com/kemitchell/spdx-satisfies.js"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.1","MIT","https://github.com/indutny/node-spdy"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"ssri@6.0.1","ISC","https://github.com/zkat/ssri"
"stack-utils@1.0.1","MIT","https://github.com/tapjs/stack-utils"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"stdout-stream@1.4.1","MIT","https://github.com/mafintosh/stdout-stream"
"stealthy-require@1.1.1","ISC","https://github.com/analog-nico/stealthy-require"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"string-length@2.0.0","MIT","https://github.com/sindresorhus/string-length"
"string-width@1.0.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.0.3","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-indent@1.0.1","MIT","https://github.com/sindresorhus/strip-indent"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@1.0.4","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"style-loader@0.23.1","MIT","https://github.com/webpack-contrib/style-loader"
"styled-components@4.4.1","MIT","https://github.com/styled-components/styled-components"
"stylis-rule-sheet@0.0.10","MIT","https://github.com/thysultan/stylis.js"
"stylis@3.5.4","MIT","https://github.com/thysultan/stylis.js"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@3.2.3","MIT","https://github.com/chalk/supports-color"
"supports-color@5.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.3.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.4.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@6.1.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"sw-precache-webpack-plugin@0.11.5","MIT","https://github.com/goldhand/sw-precache-webpack-plugin"
"sw-precache@5.2.1","Apache-2.0","https://github.com/googlechrome/sw-precache"
"sw-toolbox@3.6.0","Apache-2.0","https://github.com/GoogleChrome/sw-toolbox"
"symbol-observable@1.0.1","MIT","https://github.com/blesh/symbol-observable"
"symbol-observable@1.2.0","MIT","https://github.com/blesh/symbol-observable"
"symbol-tree@3.2.2","MIT","https://github.com/jsdom/js-symbol-tree"
"table-resolver@3.3.0","MIT","https://github.com/reactabular/table-resolver"
"table@3.8.3","BSD-3-Clause","https://github.com/gajus/table"
"table@4.0.2","BSD-3-Clause","https://github.com/gajus/table"
"tapable@1.0.0","MIT","https://github.com/webpack/tapable"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
"tar@2.2.2","ISC","https://github.com/isaacs/node-tar"
"tar@4.4.13","ISC","https://github.com/npm/node-tar"
"tar@4.4.8","ISC","https://github.com/npm/node-tar"
"temp@0.9.1","MIT","https://github.com/bruce/node-temp"
"term-size@1.2.0","MIT","https://github.com/sindresorhus/term-size"
"terser-webpack-plugin@1.4.3","MIT","https://github.com/webpack-contrib/terser-webpack-plugin"
"terser@4.6.3","BSD-2-Clause","https://github.com/terser/terser"
"test-exclude@4.2.3","ISC","https://github.com/istanbuljs/istanbuljs"
"test-value@3.0.0","MIT","https://github.com/75lb/test-value"
"text-table@0.2.0","MIT","https://github.com/substack/text-table"
"throat@4.1.0","MIT","https://github.com/ForbesLindesay/throat"
"through2@2.0.5","MIT","https://github.com/rvagg/through2"
"through@2.3.8","MIT","https://github.com/dominictarr/through"
"thunky@1.1.0","MIT","https://github.com/mafintosh/thunky"
"timed-out@4.0.1","MIT","https://github.com/floatdrop/timed-out"
"timers-browserify@2.0.11","MIT","https://github.com/jryans/timers-browserify"
"tiny-invariant@1.0.6","MIT","https://github.com/alexreardon/tiny-invariant"
"tiny-warning@1.0.3","MIT","https://github.com/alexreardon/tiny-warning"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp"
"tmpl@1.0.4","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl"
"to-arraybuffer@1.0.1","MIT","https://github.com/jhiesey/to-arraybuffer"
"to-fast-properties@1.0.3","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties"
"to-object-path@0.3.0","MIT","https://github.com/jonschlinkert/to-object-path"
"to-regex-range@2.1.1","MIT","https://github.com/micromatch/to-regex-range"
"to-regex@3.0.2","MIT","https://github.com/jonschlinkert/to-regex"
"toidentifier@1.0.0","MIT","https://github.com/component/toidentifier"
"toposort@1.0.7","MIT","https://github.com/marcelklehr/toposort"
"tough-cookie@2.3.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.4.3","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tough-cookie@2.5.0","BSD-3-Clause","https://github.com/salesforce/tough-cookie"
"tr46@1.0.1","MIT","https://github.com/Sebmaster/tr46.js"
"treeify@1.1.0","MIT","https://github.com/notatestuser/treeify"
"trim-newlines@1.0.0","MIT","https://github.com/sindresorhus/trim-newlines"
"trim-right@1.0.1","MIT","https://github.com/sindresorhus/trim-right"
"true-case-path@1.0.3","Apache-2.0","https://github.com/barsh/true-case-path"
"tslib@1.14.1","0BSD","https://github.com/Microsoft/tslib"
"tslib@1.9.2","Apache-2.0","https://github.com/Microsoft/tslib"
"tty-browserify@0.0.0","MIT","https://github.com/substack/tty-browserify"
"tunnel-agent@0.6.0","Apache-2.0","https://github.com/mikeal/tunnel-agent"
"tweetnacl@0.14.5","Unlicense","https://github.com/dchest/tweetnacl-js"
"type-check@0.3.2","MIT","https://github.com/gkz/type-check"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is"
"type@1.2.0","ISC","https://github.com/medikoo/type"
"type@2.0.0","ISC","https://github.com/medikoo/type"
"typedarray@0.0.6","MIT","https://github.com/substack/typedarray"
"typical@2.6.1","MIT","https://github.com/75lb/typical"
"ua-parser-js@0.7.17","(GPL-2.0 OR MIT)","https://github.com/faisalman/ua-parser-js"
"uglify-es@3.3.9","BSD-2-Clause","https://github.com/mishoo/UglifyJS2.git#harmony"
"uglify-js@3.3.13","BSD-2-Clause","https://github.com/mishoo/UglifyJS2"
"uncontrollable@5.1.0","MIT","https://github.com/jquense/uncontrollable"
"underscore@1.4.4","MIT*","https://github.com/documentcloud/underscore"
"union-value@1.0.1","MIT","https://github.com/jonschlinkert/union-value"
"unique-filename@1.1.1","ISC","https://github.com/iarna/unique-filename"
"unique-slug@2.0.2","ISC","https://github.com/iarna/unique-slug"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string"
"universalify@0.1.1","MIT","https://github.com/RyanZim/universalify"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe"
"unset-value@1.0.0","MIT","https://github.com/jonschlinkert/unset-value"
"unzip-response@2.0.1","MIT","https://github.com/sindresorhus/unzip-response"
"upath@1.2.0","MIT","https://github.com/anodynos/upath"
"update-notifier@2.5.0","BSD-2-Clause","https://github.com/yeoman/update-notifier"
"upper-case@1.1.3","MIT","https://github.com/blakeembrey/upper-case"
"uri-js@4.2.2","BSD-2-Clause","https://github.com/garycourt/uri-js"
"urijs@1.19.1","MIT","https://github.com/medialize/URI.js"
"urix@0.1.0","MIT","https://github.com/lydell/urix"
"url-loader@1.0.1","MIT","https://github.com/webpack-contrib/url-loader"
"url-parse-lax@1.0.0","MIT","https://github.com/sindresorhus/url-parse-lax"
"url-parse@1.4.7","MIT","https://github.com/unshiftio/url-parse"
"url@0.11.0","MIT","https://github.com/defunctzombie/node-url"
"use-callback-ref@1.2.4","MIT","https://github.com/theKashey/use-callback-ref"
"use-sidecar@1.0.3","MIT",""
"use@3.1.0","MIT","https://github.com/jonschlinkert/use"
"user-home@2.0.0","MIT","https://github.com/sindresorhus/user-home"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend"
"util.promisify@1.0.0","MIT","https://github.com/ljharb/util.promisify"
"util@0.10.3","MIT","https://github.com/defunctzombie/node-util"
"util@0.11.1","MIT","https://github.com/defunctzombie/node-util"
"utila@0.3.3","MIT","https://github.com/AriaMinaei/utila"
"utila@0.4.0","MIT","https://github.com/AriaMinaei/utila"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge"
"uuid@3.2.1","MIT","https://github.com/kelektiv/node-uuid"
"uuid@3.3.3","MIT","https://github.com/kelektiv/node-uuid"
"v8-compile-cache@2.0.3","MIT","https://github.com/zertosh/v8-compile-cache"
"validate-npm-package-license@3.0.1","Apache-2.0","https://github.com/kemitchell/validate-npm-package-license.js"
"validator@13.1.1","MIT","https://github.com/chriso/validator.js"
"value-equal@0.4.0","MIT","https://github.com/mjackson/value-equal"
"vary@1.1.2","MIT","https://github.com/jshttp/vary"
"verror@1.10.0","MIT","https://github.com/davepacheco/node-verror"
"vm-browserify@1.1.2","MIT","https://github.com/substack/vm-browserify"
"w3c-hr-time@1.0.1","MIT","https://github.com/jsdom/w3c-hr-time"
"walker@1.0.7","Apache-2.0","https://github.com/daaku/nodejs-walker"
"warning@3.0.0","BSD-3-Clause","https://github.com/BerkeleyTrue/warning"
"watch@0.18.0","Apache-2.0","https://github.com/mikeal/watch"
"watchpack@1.6.0","MIT","https://github.com/webpack/watchpack"
"wbuf@1.7.3","MIT","https://github.com/indutny/wbuf"
"webidl-conversions@4.0.2","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-cli@3.3.10","MIT","https://github.com/webpack/webpack-cli"
"webpack-dev-middleware@3.7.2","MIT","https://github.com/webpack/webpack-dev-middleware"
"webpack-dev-server@3.9.0","MIT","https://github.com/webpack/webpack-dev-server"
"webpack-log@2.0.0","MIT","https://github.com/webpack-contrib/webpack-log"
"webpack-manifest-plugin@2.0.3","MIT","https://github.com/danethurber/webpack-manifest-plugin"
"webpack-sources@1.1.0","MIT","https://github.com/webpack/webpack-sources"
"webpack-sources@1.4.3","MIT","https://github.com/webpack/webpack-sources"
"webpack@4.41.2","MIT","https://github.com/webpack/webpack"
"websocket-driver@0.7.0","MIT","https://github.com/faye/websocket-driver-node"
"websocket-extensions@0.1.3","MIT","https://github.com/faye/websocket-extensions-node"
"whatwg-encoding@1.0.3","MIT","https://github.com/jsdom/whatwg-encoding"
"whatwg-fetch@2.0.4","MIT","https://github.com/github/fetch"
"whatwg-mimetype@2.1.0","MIT","https://github.com/jsdom/whatwg-mimetype"
"whatwg-url@6.5.0","MIT","https://github.com/jsdom/whatwg-url"
"which-module@1.0.0","ISC","https://github.com/nexdrew/which-module"
"which-module@2.0.0","ISC","https://github.com/nexdrew/which-module"
"which@1.3.0","ISC","https://github.com/isaacs/node-which"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"wide-align@1.1.3","ISC","https://github.com/iarna/wide-align"
"widest-line@2.0.0","MIT","https://github.com/sindresorhus/widest-line"
"wordwrap@0.0.3","MIT","https://github.com/substack/node-wordwrap"
"wordwrap@1.0.0","MIT","https://github.com/substack/node-wordwrap"
"worker-farm@1.7.0","MIT","https://github.com/rvagg/node-worker-farm"
"wrap-ansi@2.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@5.1.0","MIT","https://github.com/chalk/wrap-ansi"
"wrappy@1.0.2","ISC","https://github.com/npm/wrappy"
"write-file-atomic@2.3.0","ISC","https://github.com/iarna/write-file-atomic"
"write@0.2.1","MIT","https://github.com/jonschlinkert/write"
"ws@5.2.2","MIT","https://github.com/websockets/ws"
"ws@6.2.1","MIT","https://github.com/websockets/ws"
"xdg-basedir@3.0.0","MIT","https://github.com/sindresorhus/xdg-basedir"
"xml-name-validator@3.0.0","Apache-2.0","https://github.com/jsdom/xml-name-validator"
"xtend@4.0.1","MIT","https://github.com/Raynos/xtend"
"y18n@3.2.1","ISC","https://github.com/yargs/y18n"
"y18n@4.0.0","ISC","https://github.com/yargs/y18n"
"yallist@2.1.2","ISC","https://github.com/isaacs/yallist"
"yallist@3.0.3","ISC","https://github.com/isaacs/yallist"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yargs-parser@11.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@13.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@5.0.0","ISC","https://github.com/yargs/yargs-parser"
"yargs-parser@9.0.2","ISC","https://github.com/yargs/yargs-parser"
"yargs@11.1.1","MIT","https://github.com/yargs/yargs"
"yargs@12.0.5","MIT","https://github.com/yargs/yargs"
"yargs@13.2.4","MIT","https://github.com/yargs/yargs"
"yargs@7.1.0","MIT","https://github.com/yargs/yargs"
